process.parent.name,process.parent.pid,process.group_leader.pid,process.session_leader.pid,process.pid,process.command_line,process.executable,@timestamp,host.os.family,host.name,user.name
/sbin/launchd,1,1,1,11217,xpcproxy com.apple.mdworker.shared.03000000-0300-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T00:15:37.888Z,darwin,scr-office-imac.local,root
/sbin/launchd,1,1,1,11218,xpcproxy com.apple.mdworker.shared.03000000-0400-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T00:15:41.897Z,darwin,scr-office-imac.local,root
/usr/libexec/xpcproxy,1,11218,1,11218,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T00:15:41.897Z,darwin,scr-office-imac.local,michael.scott
/usr/libexec/xpcproxy,1,11219,1,11219,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T00:15:47.908Z,darwin,scr-office-imac.local,michael.scott
/sbin/launchd,1,1,1,11193,xpcproxy com.apple.mdworker.shared.0D000000-0100-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T00:15:14.851Z,darwin,scr-office-imac.local,root
/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/GoogleUpdater.app/Contents/Helpers/launcher,11210,11211,11211,11211,GoogleUpdater --server --service=update,/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/GoogleUpdater.app/Contents/MacOS/GoogleUpdater,2024-11-22T00:15:29.875Z,darwin,scr-office-imac.local,michael.scott
/sbin/launchd,1,1,1,11200,xpcproxy com.google.GoogleUpdater.wake,/usr/libexec/xpcproxy,2024-11-22T00:15:29.875Z,darwin,scr-office-imac.local,root
/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/GoogleUpdater.app/Contents/MacOS/GoogleUpdater,11201,11201,11201,11202,/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/GoogleUpdater.app/Contents/MacOS/GoogleUpdater --crash-handler --database=/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/Crashpad --url=https://clients2.google.com/cr/report --annotation=prod=Update4 --annotation=ver=132.0.6833.0 --handshake-fd=5,/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/GoogleUpdater.app/Contents/MacOS/GoogleUpdater,2024-11-22T00:15:29.875Z,darwin,scr-office-imac.local,michael.scott
/usr/libexec/xpcproxy,1,11192,1,11192,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T00:15:11.850Z,darwin,scr-office-imac.local,michael.scott
/usr/libexec/xpcproxy,1,11193,1,11193,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T00:15:14.851Z,darwin,scr-office-imac.local,michael.scott
/sbin/launchd,1,1,1,11197,xpcproxy com.apple.mdworker.shared.0E000000-0200-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T00:15:16.855Z,darwin,scr-office-imac.local,root
/sbin/launchd,1,1,1,11198,xpcproxy com.apple.mdworker.shared.0C000000-0500-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T00:15:16.855Z,darwin,scr-office-imac.local,root
/sbin/launchd,1,1,1,11196,xpcproxy com.apple.mdworker.shared.03000000-0100-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T00:15:16.855Z,darwin,scr-office-imac.local,root
/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/GoogleUpdater.app/Contents/MacOS/GoogleUpdater,11204,11204,11204,11205,/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/GoogleUpdater.app/Contents/MacOS/GoogleUpdater --crash-handler --database=/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/Crashpad --url=https://clients2.google.com/cr/report --annotation=prod=Update4 --annotation=ver=132.0.6833.0 --handshake-fd=5,/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/GoogleUpdater.app/Contents/MacOS/GoogleUpdater,2024-11-22T00:15:29.875Z,darwin,scr-office-imac.local,michael.scott
/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/GoogleUpdater.app/Contents/MacOS/GoogleUpdater,11203,11200,1,11206,/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/GoogleUpdater.app/Contents/Helpers/launcher --internal,/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/GoogleUpdater.app/Contents/Helpers/launcher,2024-11-22T00:15:29.875Z,darwin,scr-office-imac.local,michael.scott
/sbin/launchd,1,1,1,11216,xpcproxy com.apple.mdmclient.daemon,/usr/libexec/xpcproxy,2024-11-22T00:15:29.875Z,darwin,scr-office-imac.local,root
/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/GoogleUpdater.app/Contents/Helpers/launcher,11206,11207,11207,11207,GoogleUpdater --server --service=update-internal,/Users/michael.scott/Library/Application Support/Google/GoogleUpdater/132.0.6833.0/GoogleUpdater.app/Contents/MacOS/GoogleUpdater,2024-11-22T00:15:29.875Z,darwin,scr-office-imac.local,michael.scott
/sbin/launchd,1,1,1,11220,xpcproxy com.apple.mdworker.shared.0E000000-0300-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T00:15:58.924Z,darwin,scr-office-imac.local,root
/usr/libexec/xpcproxy,1,11221,1,11221,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T00:15:59.926Z,darwin,scr-office-imac.local,michael.scott
/sbin/launchd,1,1,1,11221,xpcproxy com.apple.mdworker.shared.03000000-0600-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T00:15:59.926Z,darwin,scr-office-imac.local,root
/Users/sadiq.khan/Downloads/growth,12658,12658,12632,12677,sh -c ps aux,/bin/sh,2024-11-22T00:16:25.495Z,darwin,scr-it-mac.local,sadiq.khan
/bin/sh,12658,12658,12632,12677,sh -c ps aux,/bin/bash,2024-11-22T00:16:25.495Z,darwin,scr-it-mac.local,sadiq.khan
/usr/libexec/xpcproxy,1,11220,1,11220,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T00:15:58.924Z,darwin,scr-office-imac.local,michael.scott
/bin/bash,12658,12658,12632,12677,ps aux,/bin/ps,2024-11-22T00:16:25.496Z,darwin,scr-it-mac.local,sadiq.khan
/bin/bash,12658,12658,12632,12678,ps aux,/bin/ps,2024-11-22T00:17:25.543Z,darwin,scr-it-mac.local,sadiq.khan
/Users/sadiq.khan/Downloads/growth,12658,12658,12632,12678,sh -c ps aux,/bin/sh,2024-11-22T00:17:25.543Z,darwin,scr-it-mac.local,sadiq.khan
/bin/sh,12658,12658,12632,12678,sh -c ps aux,/bin/bash,2024-11-22T00:17:25.543Z,darwin,scr-it-mac.local,sadiq.khan
/usr/libexec/xpcproxy,1,12679,1,12679,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T00:17:38.559Z,darwin,scr-it-mac.local,sadiq.khan
/sbin/launchd,1,1,1,12679,xpcproxy com.apple.mdworker.shared.02000000-0100-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T00:17:38.559Z,darwin,scr-it-mac.local,root
/sbin/launchd,1,1,1,12680,xpcproxy com.apple.aiml.RepackagingWorker.052B7526-D090-58CC-B324-B9129E973514 881,/usr/libexec/xpcproxy,2024-11-22T00:18:10.603Z,darwin,scr-it-mac.local,root
/bin/bash,12658,12658,12632,12681,ps aux,/bin/ps,2024-11-22T00:18:25.625Z,darwin,scr-it-mac.local,sadiq.khan
/Users/sadiq.khan/Downloads/growth,12658,12658,12632,12681,sh -c ps aux,/bin/sh,2024-11-22T00:18:25.625Z,darwin,scr-it-mac.local,sadiq.khan
/sbin/launchd,1,1,1,12682,xpcproxy com.apple.mediaanalysisd,/usr/libexec/xpcproxy,2024-11-22T00:18:28.629Z,darwin,scr-it-mac.local,root
/usr/libexec/xpcproxy,1,12683,1,12683,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T00:18:29.631Z,darwin,scr-it-mac.local,sadiq.khan
/usr/libexec/xpcproxy,1,12680,12680,12680,/System/Library/ExtensionKit/Extensions/RepackagingWorker.appex/Contents/MacOS/RepackagingWorker,/System/Library/ExtensionKit/Extensions/RepackagingWorker.appex/Contents/MacOS/RepackagingWorker,2024-11-22T00:18:10.603Z,darwin,scr-it-mac.local,sadiq.khan
/bin/sh,12658,12658,12632,12681,sh -c ps aux,/bin/bash,2024-11-22T00:18:25.625Z,darwin,scr-it-mac.local,sadiq.khan
/usr/libexec/xpcproxy,1,12682,1,12682,/System/Library/PrivateFrameworks/MediaAnalysis.framework/Versions/A/mediaanalysisd,/System/Library/PrivateFrameworks/MediaAnalysis.framework/Versions/A/mediaanalysisd,2024-11-22T00:18:28.629Z,darwin,scr-it-mac.local,sadiq.khan
/sbin/launchd,1,1,1,12683,xpcproxy com.apple.mdworker.shared.0D000000-0500-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T00:18:29.631Z,darwin,scr-it-mac.local,root
/usr/libexec/xpcproxy,1,12684,1,12684,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T00:18:29.631Z,darwin,scr-it-mac.local,sadiq.khan
/sbin/launchd,1,1,1,12684,xpcproxy com.apple.mdworker.shared.0C000000-0300-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T00:18:29.631Z,darwin,scr-it-mac.local,root
/bin/bash,12658,12658,12632,12685,ps aux,/bin/ps,2024-11-22T00:19:25.704Z,darwin,scr-it-mac.local,sadiq.khan
/sbin/launchd,1,1,1,11222,xpcproxy com.apple.mdworker.shared.0E000000-0400-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T00:19:29.193Z,darwin,scr-office-imac.local,root
/bin/sh,12658,12658,12632,12685,sh -c ps aux,/bin/bash,2024-11-22T00:19:25.704Z,darwin,scr-it-mac.local,sadiq.khan
/Users/sadiq.khan/Downloads/growth,12658,12658,12632,12685,sh -c ps aux,/bin/sh,2024-11-22T00:19:25.704Z,darwin,scr-it-mac.local,sadiq.khan
/usr/libexec/xpcproxy,1,11222,1,11222,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T00:19:29.193Z,darwin,scr-office-imac.local,michael.scott
/Users/sadiq.khan/Downloads/growth,12658,12658,12632,12686,sh -c ps aux,/bin/sh,2024-11-22T00:20:25.784Z,darwin,scr-it-mac.local,sadiq.khan
/sbin/launchd,1,1,1,12690,xpcproxy com.apple.mdworker.shared.02000000-0200-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T00:20:29.786Z,darwin,scr-it-mac.local,root
/bin/bash,12658,12658,12632,12686,ps aux,/bin/ps,2024-11-22T00:20:25.784Z,darwin,scr-it-mac.local,sadiq.khan
/bin/sh,12658,12658,12632,12686,sh -c ps aux,/bin/bash,2024-11-22T00:20:25.784Z,darwin,scr-it-mac.local,sadiq.khan
/sbin/launchd,1,1,1,12688,xpcproxy com.apple.mdworker.shared.0D000000-0600-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T00:20:29.786Z,darwin,scr-it-mac.local,root
/usr/libexec/xpcproxy,1,12688,1,12688,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T00:20:29.786Z,darwin,scr-it-mac.local,sadiq.khan
/usr/libexec/xpcproxy,1,12687,1,12687,/System/Library/PrivateFrameworks/MediaAnalysis.framework/Versions/A/mediaanalysisd,/System/Library/PrivateFrameworks/MediaAnalysis.framework/Versions/A/mediaanalysisd,2024-11-22T00:20:28.786Z,darwin,scr-it-mac.local,sadiq.khan
/usr/libexec/xpcproxy,1,12690,1,12690,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T00:20:29.787Z,darwin,scr-it-mac.local,sadiq.khan
/sbin/launchd,1,1,1,12689,xpcproxy com.apple.mdworker.shared.0C000000-0400-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T00:20:29.786Z,darwin,scr-it-mac.local,root
/sbin/launchd,1,1,1,12687,xpcproxy com.apple.mediaanalysisd,/usr/libexec/xpcproxy,2024-11-22T00:20:28.786Z,darwin,scr-it-mac.local,root
/usr/libexec/xpcproxy,1,12689,1,12689,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T00:20:29.786Z,darwin,scr-it-mac.local,sadiq.khan
/bin/sh,12658,12658,12632,12691,sh -c ps aux,/bin/bash,2024-11-22T00:21:25.858Z,darwin,scr-it-mac.local,sadiq.khan
/bin/bash,12658,12658,12632,12691,ps aux,/bin/ps,2024-11-22T00:21:25.858Z,darwin,scr-it-mac.local,sadiq.khan
/Users/sadiq.khan/Downloads/growth,12658,12658,12632,12691,sh -c ps aux,/bin/sh,2024-11-22T00:21:25.858Z,darwin,scr-it-mac.local,sadiq.khan
/Users/sadiq.khan/Downloads/growth,12658,12658,12632,12692,sh -c ps aux,/bin/sh,2024-11-22T00:22:25.933Z,darwin,scr-it-mac.local,sadiq.khan
/bin/bash,12658,12658,12632,12692,ps aux,/bin/ps,2024-11-22T00:22:25.933Z,darwin,scr-it-mac.local,sadiq.khan
/bin/sh,12658,12658,12632,12692,sh -c ps aux,/bin/bash,2024-11-22T00:22:25.933Z,darwin,scr-it-mac.local,sadiq.khan
/sbin/launchd,1,1,1,12694,xpcproxy com.apple.mediaanalysisd,/usr/libexec/xpcproxy,2024-11-22T00:22:28.938Z,darwin,scr-it-mac.local,root
/sbin/launchd,1,1,1,12693,xpcproxy com.apple.mdworker.shared.01000000-0400-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T00:22:28.937Z,darwin,scr-it-mac.local,root
/usr/libexec/xpcproxy,1,12693,1,12693,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T00:22:28.937Z,darwin,scr-it-mac.local,_spotlight
/usr/libexec/xpcproxy,1,12694,1,12694,/System/Library/PrivateFrameworks/MediaAnalysis.framework/Versions/A/mediaanalysisd,/System/Library/PrivateFrameworks/MediaAnalysis.framework/Versions/A/mediaanalysisd,2024-11-22T00:22:28.938Z,darwin,scr-it-mac.local,sadiq.khan
/sbin/launchd,1,1,1,12695,xpcproxy com.apple.mdworker.shared.02000000-0300-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T00:22:29.939Z,darwin,scr-it-mac.local,root
/usr/libexec/xpcproxy,1,12696,1,12696,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T00:22:29.940Z,darwin,scr-it-mac.local,sadiq.khan
/sbin/launchd,1,1,1,12696,xpcproxy com.apple.mdworker.shared.0D000000-0700-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T00:22:29.940Z,darwin,scr-it-mac.local,root
/usr/libexec/xpcproxy,1,12697,1,12697,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T00:22:29.940Z,darwin,scr-it-mac.local,sadiq.khan
/usr/libexec/xpcproxy,1,12695,1,12695,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T00:22:29.940Z,darwin,scr-it-mac.local,sadiq.khan
/sbin/launchd,1,1,1,12697,xpcproxy com.apple.mdworker.shared.0C000000-0500-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T00:22:29.940Z,darwin,scr-it-mac.local,root
/bin/bash,12658,12658,12632,12698,ps aux,/bin/ps,2024-11-22T00:23:27.017Z,darwin,scr-it-mac.local,sadiq.khan
/Users/sadiq.khan/Downloads/growth,12658,12658,12632,12698,sh -c ps aux,/bin/sh,2024-11-22T00:23:27.017Z,darwin,scr-it-mac.local,sadiq.khan
/usr/libexec/xpcproxy,1,12700,1,12700,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T00:23:32.022Z,darwin,scr-it-mac.local,sadiq.khan
/sbin/launchd,1,1,1,12699,xpcproxy com.apple.mdworker.shared.0C000000-0600-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T00:23:32.022Z,darwin,scr-it-mac.local,root
/bin/sh,12658,12658,12632,12698,sh -c ps aux,/bin/bash,2024-11-22T00:23:27.017Z,darwin,scr-it-mac.local,sadiq.khan
/sbin/launchd,1,1,1,12700,xpcproxy com.apple.mdworker.shared.0D000000-0000-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T00:23:32.022Z,darwin,scr-it-mac.local,root
/usr/libexec/xpcproxy,1,12699,1,12699,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T00:23:32.022Z,darwin,scr-it-mac.local,sadiq.khan
/sbin/launchd,1,1,1,12704,xpcproxy com.apple.mdworker.shared.0C000000-0700-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T00:24:30.094Z,darwin,scr-it-mac.local,root
/bin/bash,12658,12658,12632,12701,ps aux,/bin/ps,2024-11-22T00:24:26.089Z,darwin,scr-it-mac.local,sadiq.khan
/Users/sadiq.khan/Downloads/growth,12658,12658,12632,12701,sh -c ps aux,/bin/sh,2024-11-22T00:24:26.089Z,darwin,scr-it-mac.local,sadiq.khan
/usr/libexec/xpcproxy,1,11223,1,11223,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T00:24:29.591Z,darwin,scr-office-imac.local,michael.scott
/usr/libexec/xpcproxy,1,12704,1,12704,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T00:24:30.094Z,darwin,scr-it-mac.local,sadiq.khan
/usr/libexec/xpcproxy,1,12703,1,12703,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T00:24:30.094Z,darwin,scr-it-mac.local,sadiq.khan
/sbin/launchd,1,1,1,11223,xpcproxy com.apple.mdworker.shared.0E000000-0500-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T00:24:29.591Z,darwin,scr-office-imac.local,root
/sbin/launchd,1,1,1,12705,xpcproxy com.apple.mdworker.shared.02000000-0400-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T00:24:30.094Z,darwin,scr-it-mac.local,root
/bin/sh,12658,12658,12632,12701,sh -c ps aux,/bin/bash,2024-11-22T00:24:26.089Z,darwin,scr-it-mac.local,sadiq.khan
/usr/libexec/xpcproxy,1,12702,1,12702,/System/Library/PrivateFrameworks/MediaAnalysis.framework/Versions/A/mediaanalysisd,/System/Library/PrivateFrameworks/MediaAnalysis.framework/Versions/A/mediaanalysisd,2024-11-22T00:24:29.093Z,darwin,scr-it-mac.local,sadiq.khan
/sbin/launchd,1,1,1,12702,xpcproxy com.apple.mediaanalysisd,/usr/libexec/xpcproxy,2024-11-22T00:24:29.093Z,darwin,scr-it-mac.local,root
/sbin/launchd,1,1,1,12703,xpcproxy com.apple.mdworker.shared.0D000000-0100-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T00:24:30.094Z,darwin,scr-it-mac.local,root
/usr/libexec/xpcproxy,1,12705,1,12705,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T00:24:30.094Z,darwin,scr-it-mac.local,sadiq.khan
/Users/sadiq.khan/Downloads/growth,12658,12658,12632,12706,sh -c ps aux,/bin/sh,2024-11-22T00:25:27.174Z,darwin,scr-it-mac.local,sadiq.khan
/bin/sh,12658,12658,12632,12706,sh -c ps aux,/bin/bash,2024-11-22T00:25:27.174Z,darwin,scr-it-mac.local,sadiq.khan
/bin/bash,12658,12658,12632,12706,ps aux,/bin/ps,2024-11-22T00:25:27.174Z,darwin,scr-it-mac.local,sadiq.khan
/bin/sh,12658,12658,12632,12707,sh -c ps aux,/bin/bash,2024-11-22T00:26:26.252Z,darwin,scr-it-mac.local,sadiq.khan
/sbin/launchd,1,1,1,12708,xpcproxy com.apple.mediaanalysisd,/usr/libexec/xpcproxy,2024-11-22T00:26:29.255Z,darwin,scr-it-mac.local,root
/sbin/launchd,1,1,1,11224,xpcproxy com.apple.mdworker.shared.0E000000-0600-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T00:26:45.763Z,darwin,scr-office-imac.local,root
/usr/libexec/xpcproxy,1,11224,1,11224,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T00:26:45.764Z,darwin,scr-office-imac.local,michael.scott
/bin/bash,12658,12658,12632,12707,ps aux,/bin/ps,2024-11-22T00:26:26.252Z,darwin,scr-it-mac.local,sadiq.khan
/usr/libexec/xpcproxy,1,12708,1,12708,/System/Library/PrivateFrameworks/MediaAnalysis.framework/Versions/A/mediaanalysisd,/System/Library/PrivateFrameworks/MediaAnalysis.framework/Versions/A/mediaanalysisd,2024-11-22T00:26:29.255Z,darwin,scr-it-mac.local,sadiq.khan
/sbin/launchd,1,1,1,12710,xpcproxy com.apple.mdworker.shared.0D000000-0200-0000-0000-000000000000,/usr/libexec/xpcproxy,2024-11-22T00:26:32.259Z,darwin,scr-it-mac.local,root
/usr/libexec/xpcproxy,1,12711,1,12711,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T00:26:32.259Z,darwin,scr-it-mac.local,sadiq.khan
/Users/sadiq.khan/Downloads/growth,12658,12658,12632,12707,sh -c ps aux,/bin/sh,2024-11-22T00:26:26.252Z,darwin,scr-it-mac.local,sadiq.khan
/usr/libexec/xpcproxy,1,12709,1,12709,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T00:26:32.259Z,darwin,scr-it-mac.local,sadiq.khan
/usr/libexec/xpcproxy,1,12710,1,12710,/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared,2024-11-22T00:26:32.259Z,darwin,scr-it-mac.local,sadiq.khan
